tmdb_id,title,release_date,year,overview,vote_average,vote_count,popularity,poster_path
654910,The Tiger's Nest,2022-10-13,2022,"In the valleys of the Himalayas, an orphan boy saves a Bengal tiger cub from the ruthless poachers who killed the tiger's mother. Together they set out in the Himalayan mountains to the Taktsang monastery in Bhutan known as ""The Tiger's Nest"" where Buddhist monks took refuge after the 1950 Chinese invasion of Tibet and protect the big cats. A new great film for the whole family that talks about the importance of defending animals through the story of the friendship between two orphans, a tiger cub and a child, in a tale of brotherhood and the discovery of life.",6.5,62,3.0455,/1oZFVPrdMbmEchJkGWr9T5mVeZ7.jpg
618228,Moffie,2020-03-13,2020,A young man in 1981 South Africa must complete his brutal and racist two years of compulsory military service while desperately maintaining the secrecy of his homosexuality.,6.642,88,3.654,/5MmpFYN4DnQLK7J7cVe3tACnQcO.jpg
484735,Gundermann,2018-08-23,2018,"The real life story of East German singer and writer Gerhard Gundermann and his struggles with music, life as a coal miner and his dealings with the secret police (STASI) of the GDR.",7.225,71,2.6911,/xSzDtOeCVqPIZM80fgvlgwyNFR7.jpg
469310,The Incredible Story of the Giant Pear,2017-10-12,2017,"Life in Solby is nice and peaceful until one day Mitcho and Sebastian find a message in a bottle by the harbour. The bottle is from the missing mayor of Solby with a message that he is on a mysterious island and has made a great discovery. Now they must embark on a perilous journey to help save the mayor and bring him home, and in the process they uncover something that will bring great pleasure to the city of Solby – a giant pear.",6.5,65,3.0061,/ziBy2wFxLI3sGBqbfu8VVtO8mdA.jpg
1053587,Fatum,2023-04-12,2023,"After receiving a tip-off, compulsive gambler Sergio returns to the betting house trying to recover all the money he has lost , but another gambler bursts into the place with a gun and a gunshot will change his life forever.",6.3,97,3.3829,/xzmmJAa3OX302flRxg6fEf18FLL.jpg
883083,You Won't Be Alone,2022-04-01,2022,"In an isolated mountain village in 19th century Macedonia, a young feral witch accidentally kills a peasant. She assumes the peasant's shape to see what life is like in her skin, igniting a deep seated curiosity to experience life inside the bodies of others.",6.6,340,2.7495,/qVRADANU3JpMyapKjV3eM41VlDG.jpg
606906,Steel Rain 2: Summit,2020-07-29,2020,A futuristic film about a crisis near the brink of war after three leaders are kidnapped by a North Korean nuclear submarine in a coup d’état during a summit between the two Koreas and the United States.,7.032,63,3.5892,/xTFsalgDxuH8vu5SWmJY7HoygVZ.jpg
591101,Mardaani 2,2019-12-12,2019,Officer Shivani Shivaji Roy is stationed at Kota where she goes against a ferocious serial killer who rapes and murders women.,7.085,71,2.7769,/9Fk6SzvqFuPMGCfnkUSDANtOxVD.jpg
870096,Restart the Earth,2021-09-03,2021,"When a drug to replicate plant cells creates a sentient form of flower, the planet is over taken by flora and humankind is depleted. A Chinese task force, a widowed father and his young daughter fight to survive in a mission to inject an antidote to the core of the plants to reverse their growth.",6.732,142,3.1805,/kl80N1g69v9QXe1wvkFza31WhD4.jpg
480626,The Christmas Cottage,2017-12-09,2017,"When Lacey takes a rare break from work for her friend Ava's Christmas Eve wedding, she reconnects with her former flame, Ean. The two decorate the cottage where the newlyweds will spend their honeymoon – a cottage said to bring true love to anyone who stays there – and feel their chemistry return.",6.242,60,3.1059,/qx2FnjqJGlw8BgIYRGVyid7rJ18.jpg
888498,A Royal Queens Christmas,2021-12-11,2021,A prince finds his way to Queens during Christmas when a local woman enlists his help with a children's Christmas show.,6.4,53,3.1693,/qB9f9iVxGuGZcGfxkE5xVfgQksU.jpg
347413,Little Witch Academia: The Enchanted Parade,2015-07-03,2015,"In Enchanted Parade, Akko, Lotte and Sucy, having gotten in trouble yet again, are forced to team up with three other troublemakers; Amanda O'Neill, Constance Braunschweig Albrechtsburger and Jasmineka Antonenko, and must make an annual witch parade a success or else face expulsion.",7.215,114,3.2043,/ubsZEiUtegc8dfVTsFQc9nvpHSX.jpg
366141,Cro Minion,2015-11-04,2015,Two minions have to babysit a little Neanderthal baby.,7.088,244,3.3729,/gduXRlGrywqLry0sdDrf37Tyibh.jpg
523781,Words on Bathroom Walls,2020-08-21,2020,"Diagnosed with a mental illness halfway through his senior year of high school, a witty, introspective teen struggles to keep it a secret while falling in love with a brilliant classmate who inspires him to open his heart and not be defined by his condition.",7.8,642,2.8678,/sTtcwfTjE9jaU0928xjUXNtmmyr.jpg
433503,The House of Tomorrow,2019-06-20,2019,"The film tells futurist, architect, and inventor R. Buckminster Fuller's incredible story through two teens hoping to get laid, become punk gods, and survive high school.",6.8,65,2.6942,/5D9mvVo7nJ7YYZXoNKQiABYAR55.jpg
1018332,The Caine Mutiny Court-Martial,2023-09-03,2023,"Barney Greenwald, a skeptical lawyer, reluctantly defends an officer of the navy who took control of the Caine from its captain, Lt. Philip Francis Queeg, while caught in a violent sea storm. As the court-martial proceeds, however, Greenwald increasingly questions if it was truly a mutiny or rather the courageous acts of a group of sailors who could not trust their unstable leader.",6.699,123,2.6924,/jii0CWMcjFmCfrTXsRyMuwjlNY3.jpg
583722,Just Add Romance,2019-03-02,2019,"When Carly and Jason, exact opposites, compete on a famed cooking show for the chance at their own restaurant, what will matter more – their culinary careers or their potential love?",6.4,61,2.6691,/gwyriT9NvDgbG3V0BBYeV2B9Uh3.jpg
261023,Black Mass,2015-09-17,2015,"The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf.",6.522,3491,2.8842,/zfwciv4LIJkNQsfuhYGv0Nkiweg.jpg
505205,Pope Francis: A Man of His Word,2018-05-18,2018,"Pope Francis responds to questions from around the world, discussing topics including ecology, immigration, consumerism and social justice.",7.2,110,3.0223,/4pGMnjyebbDY33AkWqaJbvC5eEo.jpg
568320,Hit-and-Run Squad,2019-01-30,2019,"Min-jae, a rookie police officer with a natural born talent for driving, is assigned to the perfect team: the Hit-and-Run Squad. But at the same time, for police detective Si-yeon, it is a place she is unjustly demoted to for doing her job. The two team up to arrest the rich and powerful speed maniac Jae-chul who is suspected of committing crimes for his obsession for speed.",7.2,76,3.2497,/jGMkLo7FDgQikYwFJSlbc49ewVU.jpg
683342,V,2020-09-05,2020,"DCP Aditya, a celebrated cop, faces his most unsettling case yet involving a mysterious serial killer who has been brutally killing his targets and leaving behind notes challenging Aditya to nab him. Teaming with Apoorva, an aspiring crime novelist, and the police force, Aditya finds himself walking on thin ice upon discovering the killer has another challenge for him: to prevent four more murders from happening or give up his medals and resign. What he is yet to find out is the killer's past and his desperation to carry out the killing spree without fail.",6.7,124,3.2584,/iBVcwOVZNGNCNlOLFmcYJW83tTu.jpg
1466938,A Deadly American Marriage,2025-05-09,2025,"Murder or self-defense? Told from both sides, this documentary explores the killing of Jason Corbett during a dispute with his wife and her father.",6.587,69,3.1395,/2DiydymXoLD9KUGZKorBNapshl1.jpg
561894,Make Us Dream,2018-11-15,2018,"Steven Gerrard became perhaps the greatest player in the history of Liverpool FC, but did so when success and trophies were declining. It became his personal mission to lift the famous club back to the top. That loyalty raised him to God-like status with Liverpool fans, but was an unbearable burden, bringing with it a profound sense of responsibility to live up to their and his own expectations.",7.5,66,3.2937,/ikuKQxE1tfVMCIZVsMyePaZlNEy.jpg
575803,My Extraordinary Summer with Tess,2019-07-03,2019,"As the youngest of the family, Sam is haunted by the notion that someday he could become the last remaining survivor, all alone. On a family vacation at the beach, he meets the unconventional Tess, who carries her own secrets around with her and shows him how the present moment can win out over memories and anxiety about what’s yet to come.",7.23,61,3.2662,/pjeM7XdPnTuA7DszfSEA0ANsSmn.jpg
779029,The Battle at Lake Changjin,2021-09-30,2021,"Korean War, winter 1950. In the frozen and snowy area of Changjin Lake, a bloody battle is about to begin between the elite troops of the United States and China.",6.2,131,3.4303,/iXvAlIo4DPLBiraC2KLu4977Wo2.jpg
1024546,Detective Knight: Rogue,2022-10-21,2022,"As Los Angeles prepares for Halloween, mask-wearing armed robbers critically wound detective James Knight’s partner in a shootout following a heist. With Knight in hot pursuit, the bandits flee L.A. for New York, where the detective’s dark past collides with his present case and threatens to tear his world apart…unless redemption can claim Knight first.",6.1,171,2.5858,/2wj5iUJ2B5AQ1lFctJgUrHHsp9B.jpg
422128,Blame,2018-01-05,2018,"A drama teacher's taboo relationship with an unstable student strikes a nerve in her jealous classmate, sparking a vengeful chain of events within their suburban high school that draws parallels to ""The Crucible"".",6.596,136,2.4909,/upAYxsju9jV7hU3k7pxYtS4exyL.jpg
776328,Marilyn's Eyes,2021-10-14,2021,"Clara and Diego, under the guidance of the psychiatrist of a day rehabilitation center for disturbed people who attend, decide to transform the treatment center into a restaurant, involving all their other companions.",6.8,285,3.0159,/wpF3kiZhC1k2GkauHlolDy6UTSd.jpg
420821,Chip 'n Dale: Rescue Rangers,2022-05-20,2022,"Decades since their successful television series was canceled, Chip has succumbed to a life of suburban domesticity as an insurance salesman. Dale, meanwhile, has had CGI surgery and works the nostalgia convention circuit, desperate to relive his glory days. When a former cast mate mysteriously disappears, Chip and Dale must repair their broken friendship and take on their Rescue Rangers detective personas once again to save their friend’s life.",6.997,1318,3.0171,/7UGmn8TyWPPzkjhLUW58cOUHjPS.jpg
374607,Love on the Sidelines,2016-01-16,2016,A down-on-her-luck young woman who falls into a job as a personal assistant to a star quarterback sidelined with an injury. He's never had a female assistant before and she knows nothing about football.,6.3,102,2.4485,/oPFXIYMzOX7LebQT53Bxc0R1eug.jpg
616461,Simon's Got a Gift,2020-02-05,2020,"Simon, a young orphan, has an extraordinary power : he can take on the appearance of people he’s already touched. When his best friend dies in an accident, there is no witness. Simon decides to steal his place in his family. Ten years later, the truth will get more and more difficult to bear and to hide...",6.6,97,2.803,/AhUTHDBdjr7YYQ8D7yhpWlL51Ax.jpg
756403,Riverdance: The Animated Adventure,2021-05-28,2021,A young Irish boy named Keegan and Spanish girl named Moya journey into a magical world of the Megaloceros Giganteus who teach them to appreciate Riverdance as a celebration of life. Based on the stage show phenomenon of the same name and featuring Bill Whelan’s multi-platinum Grammy Award-winning music.,6.0,98,2.9528,/i6TRDlVuuEXMyLSlIkDd8YhBN0r.jpg
575088,Baba Yaga: Terror of the Dark Forest,2020-02-27,2020,"The young family who moved to a new apartment on the outskirts of the city. The nanny hired by them for the newborn daughter quickly gained confidence. However, the older boy, Egor, talks about the frightening behavior of a woman, but his parents do not believe him. The surveillance cameras installed by the father for comfort only confirm everything is in order. Then one day, Egor, returning home, finds no trace of either the nanny or the little sister, and the parents are in a strange trance and do not even remember that they had a daughter. Then Egor, together with his friends, goes in search, during which it turns out that the nanny is an ancient Slavic demon, popularly known as Baba Yaga.",6.4,362,3.2208,/sQF8UV3LrYtELqcJluckTOl9q4D.jpg
1127625,The Salt Path,2025-05-01,2025,A couple lose their home and later discover the husband has been diagnosed with a terminal illness as they embark on a year long coastal trek.,6.6,51,3.4487,/yBtmFkjzPzd6KvNgoJwwsm1nyXL.jpg
426808,A Cinderella Christmas,2016-12-04,2016,"Angie works hard to run her uncle’s events business while her cousin Candace takes the credit. When Angie takes a night off to have fun at the Christmasquerade Ball, the mask and gown allow her to let loose, and she quickly catches the eye of Nicholas, a wealthy local bachelor. But then Angie has to go before revealing her identity, leaving Nicholas searching for his mystery woman in this modern take on the classic fairy tale.",6.7,223,2.6473,/yD4SvhjDKi7ppsceMbxXKgMBtUi.jpg
